,공원명,공원구분,소재지주소,위도,경도,공원면적
876,17호 소공원,소공원,경상남도 창원시 마산회원구 회원동 355-57번지 일원,35.218996000000004,128.56951899999999,2453.0
877,16호 소공원,소공원,경상남도 창원시 마산회원구 회원동 566,35.218161,128.5651538,2767.0
878,15호 소공원,소공원,경상남도 창원시 마산회원구 회원동 597-8번지 일원,35.217408,128.564772,2845.0
879,13호 소공원,소공원,경상남도 창원시 마산회원구 석전동 149-28번지 일원,35.226845000000004,128.571761,254.0
880,12호 소공원,소공원,경상남도 창원시 마산회원구 석전동 146-63번지 일원,35.226759,128.570231,1629.0
881,11호 소공원,소공원,경상남도 창원시 마산회원구 석전동 137-55번지 일원,35.228654999999996,128.569385,2545.0
882,10호 소공원,소공원,경상남도 창원시 마산회원구 석전동 137-53번지 일원,35.228787,128.569447,666.0
883,제86호 어린이공원,어린이공원,경상남도 창원시 마산회원구 합성동 60-2번지 일원,35.246446,128.589086,4986.0
884,제11호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원동 390-22번지 일원,35.219794,128.567547,1500.0
885,제87호 어린이공원,어린이공원,경상남도 창원시 마산회원구 석전동 240-3번지 일원,35.233043,128.574783,1536.0
886,제72호 어린이공원,어린이공원,경상남도 창원시 마산회원구 양덕동 84-2번지 일원,35.228863,128.582044,3839.0
887,제71호 어린이공원,어린이공원,경상남도 창원시 마산회원구 양덕동 84-7번지 일원,35.224652,128.582203,12432.0
888,제63호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 삼계리 508-2번지 일원,35.230028999999995,128.498656,2163.0
889,제62호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 삼계리 507-9번지 일원,35.227678999999995,128.496479,1629.0
890,제61호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 삼계리 504-5번지 일원,35.231138,128.495093,2417.0
891,제59호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 삼계리 1번지 일원,35.238023999999996,128.502868,5590.0
892,제58호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 삼계리 12번지 일원,35.233546000000004,128.501325,5289.0
893,제57호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 삼계리 41번지 일원,35.227674,128.503604,4950.0
894,제49호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 상곡리 190-19번지 일원,35.244626000000004,128.50058700000002,1583.0
895,제48호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 상곡리 191번지 일원,35.245907,128.498954,3311.0
896,제47호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 중리 1057번지 일원,35.243249,128.50401399999998,1580.0
897,제46호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 중리 1048-2번지 일원,35.246936,128.507466,2140.0
898,마산-70호공원,어린이공원,경상남도 창원시 마산합포구 신포동1가 76-1번지,35.201617999999996,128.572129,1667.0
899,제45호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 중리 1039번지 일원,35.249821000000004,128.509318,1635.0
900,제44호 어린이공원,어린이공원,경상남도 창원시 마산회원구 내서읍 중리 1037번지 일원,35.251046,128.511344,1752.0
901,제43호 어린이공원,어린이공원,경상남도 창원시 마산회원구 봉암동 101-5번지 일원,35.213286,128.617332,4200.0
902,제41호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원동 650번지 일원,35.215955,128.560104,1648.0
903,제40호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원2동 668-1번지 일원,35.219590999999994,128.563782,1424.0
904,제39호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원2동 628-1번지 일원,35.221588,128.567142,1430.0
905,제38호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회성동 444-19번지 일원,35.233128,128.556994,973.0
906,제37호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회성동 449-7번지 일원,35.233561,128.55909499999999,995.0
907,제36호 어린이공원,어린이공원,경상남도 창원시 마산회원구 석전동 272-21번지 일원,35.231033000000004,128.566821,1500.0
908,제35호 어린이공원,어린이공원,경상남도 창원시 마산회원구 석전동 284-1번지 일원,35.227371000000005,128.568575,969.0
909,제34호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원동 32-1번지 일원,35.221478999999995,128.572667,817.0
910,제33호 어린이공원,어린이공원,"경상남도 창원시 마산회원구 회원동 52-9, 10, 11번지 일원",35.218414,128.573891,833.0
911,제30호 어린이공원,어린이공원,경상남도 창원시 마산회원구 봉암동 458-11번지 일원,35.220902,128.59814599999999,463.0
912,제29호 어린이공원,어린이공원,경상남도 창원시 마산회원구 봉암동 450-19번지 일원,35.222829,128.59688400000002,531.0
913,제27호 어린이공원,어린이공원,경상남도 창원시 마산회원구 양덕동 24-1번지 일원,35.235417,128.588431,596.0
914,제26호 어린이공원,어린이공원,경상남도 창원시 마산회원구 양덕동 94-13번지 일원,35.23498233,128.5844431,973.0
915,제25호 어린이공원,어린이공원,경상남도 창원시 마산회원구 양덕동 70번지 일원,35.234146,128.580801,822.0
916,제24호 어린이공원,어린이공원,경상남도 창원시 마산회원구 석전동 235-1번지 일원,35.233016,128.577427,815.0
917,제22호 어린이공원,어린이공원,경상남도 창원시 마산회원구 합성동 88-1번지 일원,35.239993,128.580957,990.0
918,제21호 어린이공원,어린이공원,경상남도 창원시 마산회원구 합성동 167-10번지 일원,35.241737,128.588608,1310.0
919,제20호 어린이공원,어린이공원,경상남도 창원시 마산회원구 합성동 115-12번지 일원,35.243232,128.583342,992.0
920,제19호 어린이공원,어린이공원,경상남도 창원시 마산회원구 구암동 85-10,35.249396999999995,128.5981057,1329.0
921,제18호 어린이공원,어린이공원,"경상남도 창원시 마산회원구 구암동 1355-1, 2번지 일원",35.253612,128.59926399999998,1320.0
922,마산-서항공원-12호공원,근린공원,경상남도 창원시 마산합포구 해운동 54번지,35.176497,128.566052,10887.0
923,제16호 어린이공원,어린이공원,경상남도 창원시 마산회원구 구암동 267-1번지 일원,35.254862,128.596867,992.0
924,제15호 어린이공원,어린이공원,경상남도 창원시 마산회원구 구암동 1336-2번지 일원,35.257253999999996,128.596756,1480.0
925,삼계 근린공원,근린공원,경상남도 창원시 마산회원구 내서읍 삼계리 산 278-4번지 일원,35.225646000000005,128.50276399999998,383000.0
926,중리 근린공원,근린공원,경상남도 창원시 마산회원구 내서읍 중리 산 44번지 일원,35.248542,128.50540900000001,725100.0
927,상곡 근린공원,근린공원,경상남도 창원시 마산회원구 내서읍 상곡리 산 155번지 일원,35.239859,128.49993600000002,1192100.0
928,중앙 근린공원,근린공원,경상남도 창원시 마산회원구 양덕동 산 56-7번지 일원,35.224239000000004,128.576706,210462.0
929,팔룡 근린공원,근린공원,경상남도 창원시 마산회원구 양덕동 334번지 일원,35.225837,128.590732,2029481.0
930,석전 근린공원,근린공원,경상남도 창원시 마산회원구 석전동 152-1,35.229724,128.56937140000002,15240.0
931,원계 근린공원,근린공원,경상남도 창원시 마산회원구 내서읍 원계리 400-1,35.237213,128.50588770000002,7406.0
932,삼각지 근린공원,근린공원,경상남도 창원시 마산회원구 양덕동 412-8번지 일원,35.220459000000005,128.588704,18640.0
933,3.15 근린공원,근린공원,경상남도 창원시 마산회원구 구암동 산92번지 일원,35.253941999999995,128.589058,138420.0
934,문화공원(창원덴소도시첨단산업단지),문화공원,경상남도 창원시 마산합포구 우산동 300-3번지,35.156484999999996,128.55017,7208.0
935,마산-진전2호공원,어린이공원,경상남도 창원시 마산합포구 진전면 오서리 1763-2번지,35.100925,128.41742299999999,755.0
936,마산-진북2호공원,어린이공원,경상남도 창원시 마산합포구 진북면 지산리 226-19번지 일원,35.115664,128.46453400000001,1770.0
937,마산-진동4호공원(77호),어린이공원,경상남도 창원시 마산합포구 진동면 진동리 140번지 일원,35.114883,128.490649,2800.0
938,마산-진동2호공원(75호),어린이공원,경상남도 창원시 마산합포구 진동면 진동리 622번지,35.119831,128.487423,2200.0
939,마산-진동1호공원(74호),어린이공원,경상남도 창원시 마산합포구 진동면 진동리 430번지,35.117282,128.48681399999998,2100.0
940,마산-어린이공원-85,어린이공원,경상남도 창원시 마산합포구 진북면 신촌리 11-8번지,35.140232,128.481395,5874.0
941,마산-어린이공원-84,어린이공원,경상남도 창원시 마산합포구 진북면 신촌리 9-4번지,35.140406,128.480871,4639.0
942,마산-어린이공원-83(진북5호공원),어린이공원,경상남도 창원시 마산합포구 진북면 망곡리 431번지,35.140605,128.483026,4353.0
943,마산-어린이공원-82(진북4호공원),어린이공원,경상남도 창원시 마산합포구 진북면 망곡리 424번지,35.140671000000005,128.4841,2017.0
944,강정,어린이공원,경상남도 창원시 성산구 사파동 115,35.22235512,128.6968659,3686.0
945,개월,어린이공원,경상남도 창원시 성산구 사파동 109-1,35.220721000000005,128.699074,1495.0
946,마산-69호공원,어린이공원,경상남도 창원시 마산합포구 자산동 20번지 일원,35.205288,128.565071,1722.0
947,마산-68호공원,어린이공원,경상남도 창원시 마산합포구 완월동 390-2번지 일원,35.198032,128.55879,1665.0
948,마산-56호공원,어린이공원,경상남도 창원시 마산합포구 해운동 40번지,35.177844,128.563776,6047.0
949,마산-55호공원,어린이공원,경상남도 창원시 마산합포구 해운동 73번지,35.184831,128.564193,3177.0
950,마산-54호공원,어린이공원,경상남도 창원시 마산합포구 신포동1가 65-1번지,35.19927659,128.5721855,2831.0
951,마산-53호공원,어린이공원,경상남도 창원시 마산합포구 월영동 710-3번지,35.170725,128.557189,1558.0
952,마산-52호공원,어린이공원,경상남도 창원시 마산합포구 월영동 707번지 일원,35.173598999999996,128.55893999999998,8934.0
953,마산-51호공원,어린이공원,경상남도 창원시 마산합포구 자산동 28-3번지,35.204227,128.56101,1687.0
954,마산-50호공원,어린이공원,경상남도 창원시 마산합포구 자산동 23-4번지,35.206094,128.56301100000002,1665.0
955,마산-42호공원,어린이공원,경상남도 창원시 마산합포구 교방동 362-7번지 일원,35.214707000000004,128.56338300000002,1500.0
956,마산-32호공원,어린이공원,경상남도 창원시 마산합포구 산호동 56-7번지,35.217638,128.57853300000002,673.0
957,마산-31호공원,어린이공원,경상남도 창원시 마산합포구 산호동 22-8번지,35.218705,128.583249,678.0
958,마산-자산공원,어린이공원,경상남도 창원시 마산합포구 자산동 산96-9번지 일원,35.201271000000006,128.56039199999998,20915.0
959,마산-어린이공원-5,어린이공원,경상남도 창원시 마산합포구 우산동 149번지,35.15341,128.554695,1637.0
960,마산-어린이공원-4,어린이공원,경상남도 창원시 마산합포구 현동 1586번지,35.14004,128.56010700000002,2680.0
961,마산-어린이공원-3,어린이공원,경상남도 창원시 마산합포구 현동 1277번지,35.146177,128.550638,4845.0
962,마산-어린이공원-1,어린이공원,경상남도 창원시 마산합포구 현동 220번지,35.143427,128.55803,2057.0
963,마산-근린공원-26(현동공원),근린공원,경상남도 창원시 마산합포구 현동 1288번지 일원,35.146073,128.54853799999998,9598.0
964,마산-근린공원-6(현동공원),근린공원,경상남도 창원시 마산합포구 현동 1294번지 일원,35.148049,128.55783,73780.0
965,마산-만날공원,근린공원,경상남도 창원시 마산합포구 월영동 산175-8번지 일원,35.184713,128.548632,103000.0
966,월림공원,근린공원,경상남도 창원시 성산구 창곡동 산12,35.207928,128.646931,246340.0
967,토월공원,근린공원,경상남도 창원시 성산구 사파동 160-1,35.230526,128.69716599999998,591693.0
968,양곡공원,근린공원,경상남도 창원시 성산구 양곡동 1089,35.182773,128.6432,640330.0
969,마산-진동공원,근린공원,경상남도 창원시 마산합포구 진동면 진동리 56-1번지 일원,35.119768,128.49135,113530.0
970,마산-추산공원,근린공원,경상남도 창원시 마산합포구 추산동 54-36번지 일원,35.20567103,128.5689093,144050.0
971,마산-노비산공원,근린공원,경상남도 창원시 마산합포구 상남동 58-8번지 일원,35.214107299999995,128.57413190000003,11088.0
972,마산-구항공원-11호공원,근린공원,경상남도 창원시 마산합포구 신포동1가 68-1번지,35.197554,128.57191,11735.0
973,마산-3호(산호공원),근린공원,경상남도 창원시 마산합포구 산호동 532-4번지 일원,35.213837,128.582603,136993.0
974,205호,어린이공원,경상남도 창원시 성산구 성주동 167,35.194866999999995,128.715097,2429.0
975,200호,어린이공원,경상남도 창원시 성산구 성주동 177-1,35.190471,128.723508,3297.0
976,94호,어린이공원,경상남도 창원시 성산구 남양동 41-1,35.205016,128.7042069,1382.0
977,고산정,어린이공원,경상남도 창원시 성산구 사파동 33-21,35.23028169,128.7011211,1253.0
978,푸른,어린이공원,경상남도 창원시 성산구 신촌동 33-3,35.201190999999994,128.6282663,779.0
979,쉼터,어린이공원,경상남도 창원시 성산구 신촌동 34-4,35.201475,128.628244,781.0
980,웅남,어린이공원,경상남도 창원시 성산구 신촌동 22-2,35.201375,128.628761,1787.0
981,99호,어린이공원,경상남도 창원시 성산구 성주동 172,35.192797,128.721507,1521.0
982,성주,어린이공원,경상남도 창원시 성산구 성주동 161,35.195624,128.716077,10690.0
983,97호,어린이공원,경상남도 창원시 성산구 성주동 155-2,35.19811189,128.7167548,3915.0
984,75호,어린이공원,경상남도 창원시 성산구 성주동 111-2,35.19988991,128.710901,2589.0
985,샛별,어린이공원,경상남도 창원시 성산구 가음동 42-2,35.20519331,128.70233100000002,333.0
986,온누리,어린이공원,경상남도 창원시 성산구 가음동 35-3,35.206562,128.7021441,807.0
987,꿈꾸러기,어린이공원,경상남도 창원시 성산구 상남동 48,35.214631,128.6883895,436.0
988,청명,어린이공원,경상남도 창원시 성산구 상남동 85-4,35.218121999999994,128.685631,1659.0
989,안민,어린이공원,경상남도 창원시 성산구 안민동 194,35.187044,128.6888982,1580.0
990,푸르미,어린이공원,경상남도 창원시 성산구 상남동 42-1,35.220208,128.685892,4666.0
991,거님길,어린이공원,경상남도 창원시 의창구 명서동 111-3,35.24252577,128.64159679999997,2732.0
992,위브,어린이공원,경상남도 창원시 의창구 명서동 25,35.253097,128.641928,1507.0
993,빛고운,어린이공원,경상남도 창원시 의창구 봉림동 455-2 일원,35.251605,128.670706,1869.0
994,꽃향기,어린이공원,경상남도 창원시 의창구 봉림동 475 일원 (531),35.254371,128.66872800000002,2677.0
995,구지,어린이공원,경상남도 창원시 성산구 사파동 72-1,35.221765999999995,128.702304,2936.0
996,고산마을,어린이공원,경상남도 창원시 성산구 사파동 44-5,35.228463,128.701862,1417.0
997,대암,어린이공원,경상남도 창원시 성산구 대방동 370-3,35.20650394,128.7110406,2092.0
998,여우비,어린이공원,경상남도 창원시 성산구 중앙동 20-2,35.227363000000004,128.67511399999998,5403.0
999,비둘기,어린이공원,경상남도 창원시 성산구 중앙동 34-1,35.22436456,128.6744985,2882.0
1000,황새,어린이공원,경상남도 창원시 성산구 중앙동 37-4,35.224844,128.673337,1247.0
1001,먼등,어린이공원,경상남도 창원시 성산구 대방동 333-3,35.215727,128.705873,508.0
1002,금강,어린이공원,경상남도 창원시 성산구 반지동 64-1,35.23882765,128.6640642,2231.0
1003,31호,어린이공원,경상남도 창원시 성산구 반지동 53-3,35.24104267,128.6648406,1648.0
1004,청석,어린이공원,경상남도 창원시 성산구 반지동 51,35.241186,128.6636617,5063.0
1005,신덕,어린이공원,경상남도 창원시 성산구 사파동 18-1,35.229849,128.697467,1362.0
1006,다솜,어린이공원,경상남도 창원시 성산구 남양동 21,35.212382,128.700975,3421.0
1007,나래,어린이공원,경상남도 창원시 성산구 남양동 33,35.2078314,128.703001,1337.0
1008,창원묘지공원,묘지공원,경상남도 창원시 성산구 상복동 591,35.19185782,128.6636211,499880.0
1009,209호,소공원,경상남도 창원시 성산구 사파동 24-5,35.228231,128.69908700000002,529.0
1010,49호,소공원,경상남도 창원시 성산구 성주동 80,35.187852,128.707491,3463.0
1011,39호,소공원,경상남도 창원시 성산구 불모산동 331-2,35.188731,128.723793,866.0
1012,31호,소공원,경상남도 창원시 성산구 상남동 65-3,35.216122,128.67800400000002,2724.0
1013,22호,소공원,경상남도 창원시 성산구 성주동 165,35.194779,128.714541,709.0
1014,1호,소공원,경상남도 창원시 성산구 성주동 118-7,35.19824135,128.70956040000002,1131.0
1015,대방체육공원,체육공원,경상남도 창원시 성산구 대방동 256,35.216075,128.71187920000003,530000.0
1016,기업사랑공원,근린공원,경상남도 창원시 성산구 가음정동 114-4,35.209588000000004,128.686545,63214.0
1017,신촌공원,근린공원,경상남도 창원시 성산구 양곡동 815,35.21098936,128.621328,42000.0
1018,퇴촌천,어린이공원,경상남도 창원시 의창구 사림동 26,35.241064,128.6875202,1643.0
1019,소나무,어린이공원,경상남도 창원시 의창구 사림동 50,35.24267475,128.687487,1038.0
1020,공룡,어린이공원,경상남도 창원시 의창구 사림동 117-1,35.24708331,128.680996,1041.0
1021,용호,어린이공원,경상남도 창원시 의창구 용호동 35,35.23958139,128.683798,3724.0
1022,남지공원,근린공원,경상남도 창원시 성산구 상복동 58-2,35.195665999999996,128.671599,1134813.0
1023,대상공원,근린공원,경상남도 창원시 성산구 중앙동 150-3,35.221002,128.6730869,1111815.0
1024,상남공원,근린공원,경상남도 창원시 성산구 상남동 89-1,35.21652257,128.6871509,13790.0
1025,불모산공원,근린공원,경상남도 창원시 성산구 삼정자동 산56-6,35.22615288,128.6993041,91488.0
1026,삼정자공원,근린공원,경상남도 창원시 성산구 성주동 144-1,35.197165999999996,128.7078519,233102.0
1027,가음정공원,근린공원,경상남도 창원시 성산구 가음정동 73,35.212174,128.688857,881673.0
1028,반송공원,근린공원,경상남도 창원시 성산구 반송동 157,35.238749,128.673685,604050.0
1029,한들공원,소공원,경상남도 창원시 의창구 봉림동 521,35.25513465,128.6675439,29701.0
1030,하늘길생태,어린이공원,경상남도 창원시 의창구 중동 761-1,35.26009844,128.6290563,2622.0
1031,느티나무생태,어린이공원,경상남도 창원시 의창구 서상동 672-5,35.258855,128.6246915,3814.0
1032,삼봉공원,어린이공원,경상남도 창원시 의창구 대산면 가술리 823-2,35.331931,128.69368500000002,2648.0
1033,일동1호,어린이공원,경상남도 창원시 의창구 대산면 일동리 840-2,35.366454,128.69365200000001,1500.0
1034,신리,어린이공원,경상남도 창원시 의창구 북면 신촌리 842-1,35.347509,128.604448,1754.0
1035,무동2호,어린이공원,경상남도 창원시 의창구 북면 무동리 150-2,35.315321000000004,128.58240590000003,1500.0
1036,무동1호,어린이공원,경상남도 창원시 의창구 북면 무동리 124-3,35.317566,128.5821986,1500.0
1037,동전1호,어린이공원,경상남도 창원시 의창구 북면 동전리 467-7,35.316069,128.59856200000002,1538.0
1038,203호,어린이공원,경상남도 창원시 의창구 북면 감계리231-6,35.304466999999995,128.59967,5849.0
1039,191호,어린이공원,경상남도 창원시 의창구 북면 감계리 228,35.30296292,128.5930344,5662.0
1040,120호,어린이공원,경상남도 창원시 의창구 북면 감계리 238-10,35.29974134,128.5954905,3186.0
1041,119호,어린이공원,경상남도 창원시 의창구 북면 감계리 266-2,35.298927,128.59215700000001,1862.0
1042,거님길 가족쉼터,어린이공원,경상남도 창원시 의창구 명서동 111-4,35.242723,128.641202,1607.0
1043,두리,어린이공원,경상남도 창원시 의창구 소답동 153-3,35.26286912,128.630172,1601.0
1044,소답,어린이공원,경상남도 창원시 의창구 소답동 114-4,35.261860999999996,128.626218,1602.0
1045,고향의봄,어린이공원,경상남도 창원시 의창구 소답동 128-5,35.267271,128.627787,1597.0
1046,두럭,어린이공원,경상남도 창원시 의창구 소답동 123-13,35.266327000000004,128.6263915,1602.0
1047,사림,어린이공원,"경상남도 창원시 의창구 사림동 155, 156",35.248624,128.686075,1800.0
1048,나무그늘,어린이공원,경상남도 창원시 의창구 봉림동 495-1 일원,35.252631,128.666856,1583.0
1049,바람산책,어린이공원,경상남도 창원시 의창구 봉림동 713 일원,35.251197999999995,128.66431699999998,1507.0
1050,송아리,어린이공원,경상남도 창원시 의창구 명서동 193,35.240846999999995,128.647477,518.0
1051,신월,어린이공원,경상남도 창원시 의창구 신월동 12-97,35.23110837,128.69295,950.0
1052,81호,어린이공원,경상남도 창원시 의창구 중동 710-1 일원,35.256239,128.621718,1509.0
1053,꿈동산,어린이공원,경상남도 창원시 의창구 봉곡동 5,35.248733,128.655473,691.0
1054,느티,어린이공원,경상남도 창원시 의창구 사림동 85-1,35.24615,128.678759,1013.0
1055,대나무,어린이공원,경상남도 창원시 의창구 봉곡동 157,35.247768,128.67408899999998,504.0
1056,벼리,어린이공원,경상남도 창원시 의창구 도계동 892,35.25349585,128.639571,1895.0
1057,소망,어린이공원,경상남도 창원시 의창구 팔용동 140-1,35.255126000000004,128.609208,1596.0
1058,마루,어린이공원,경상남도 창원시 의창구 팔용동 130-5,35.256869,128.6116966,1596.0
1059,미르말,어린이공원,경상남도 창원시 의창구 팔용동 93-5,35.253011,128.612955,1561.0
1060,이슬,어린이공원,경상남도 창원시 의창구 명서동 35,35.251673,128.64737879999998,1500.0
1061,구슬비,어린이공원,경상남도 창원시 의창구 팔용동 182,35.260289,128.6135834,4824.0
1062,하늘,어린이공원,경상남도 창원시 의창구 팔용동 165-9,35.258772,128.6106906,2745.0
1063,미리내,어린이공원,경상남도 창원시 의창구 명서동 80-1,35.247341999999996,128.644328,1500.0
1064,당산목,어린이공원,경상남도 창원시 의창구 사림동 77-8,35.243373999999996,128.6800968,1143.0
1065,윤슬,어린이공원,경상남도 창원시 의창구 팔용동 196,35.260878000000005,128.61702,1921.0
1066,한마음,어린이공원,경상남도 창원시 의창구 명서동 174-9,35.246121,128.648563,1507.0
1067,해오름,어린이공원,경상남도 창원시 의창구 신월동 43,35.22997105,128.6895937,1940.0
1068,양지,어린이공원,경상남도 창원시 의창구 신월동 23,35.22724637,128.6946378,2498.0
1069,어울림,어린이공원,경상남도 창원시 의창구 용호동 22-1,35.23808486,128.685362,2387.0
1070,풀잎나루공원(근린공원16),근린공원,경상남도 창원시 진해구 용원동 1347-3,35.091675,128.82104099999998,11623.0
1071,초록오름공원2(근린공원15),근린공원,경상남도 창원시 진해구 용원동 1336-9,35.08942323,128.8094691,13326.0
1072,초록오름공원1(근린공원26),근린공원,경상남도 창원시 진해구 용원동 1336-7,35.089326,128.80618,12189.0
1073,제4어린이공원,어린이공원,경상남도 창원시 진해구 남문동 758-13,35.107277,128.754927,1741.0
1074,제3어린이공원,어린이공원,경상남도 창원시 진해구 남문동 831,35.109869,128.753777,2674.0
1075,제2어린이공원,어린이공원,경상남도 창원시 진해구 남문동 881-12,35.107084,128.751182,4488.0
1076,늘푸른,어린이공원,"경상남도 창원시 의창구 대원동 99-1,99-2",35.23307073,128.65235239999998,2995.0
1077,만남,어린이공원,경상남도 창원시 의창구 명서동 187-7,35.242676,128.647451,1017.0
1078,달빛,어린이공원,경상남도 창원시 의창구 신월동 18,35.227874,128.695861,3566.0
1079,향나무,어린이공원,경상남도 창원시 의창구 봉곡동 124-10,35.24730734,128.668173,2085.0
1080,봉곡중앙,어린이공원,경상남도 창원시 의창구 봉곡동 106,35.247707,128.665721,8858.0
1081,단풍,어린이공원,경상남도 창원시 의창구 봉곡동 96-2,35.24813612,128.6646213,1421.0
1082,석류,어린이공원,경상남도 창원시 의창구 봉곡동 47,35.24487934,128.6546709,1254.0
1083,정다운,어린이공원,경상남도 창원시 의창구 명서동 153-22,35.24897732,128.650552,1501.0
1084,띠앗,어린이공원,경상남도 창원시 의창구 소답동 131-12,35.26579376,128.6274346,1517.0
1085,새싹,어린이공원,경상남도 창원시 의창구 명서동 114-1,35.24227179,128.643182,1500.0
1086,기쁨,어린이공원,경상남도 창원시 의창구 명서동 87-1,35.246684,128.640988,1500.0
1087,믿음,어린이공원,경상남도 창원시 의창구 명서동 9-2,35.250075,128.639188,1777.0
1088,풀잎,어린이공원,경상남도 창원시 의창구 도계동 406-3,35.255373,128.63751299999998,1597.0
1089,한우리,어린이공원,경상남도 창원시 의창구 도계동 419-3,35.25548512,128.639982,1594.0
1090,매화,어린이공원,경상남도 창원시 의창구 도계동 413-4,35.257096000000004,128.640634,1600.0
1091,장미,어린이공원,경상남도 창원시 의창구 도계동 398-1,35.25773,128.6380883,1619.0
1092,국화,어린이공원,경상남도 창원시 의창구 도계동 341-3,35.259182,128.636181,1599.0
1093,개나리,어린이공원,경상남도 창원시 의창구 도계동 358-1,35.26097048,128.639965,1710.0
1094,진달래,어린이공원,경상남도 창원시 의창구 도계동 321-1,35.262845,128.639413,1592.0
1095,백옥,어린이공원,경상남도 창원시 의창구 도계동 309-1,35.261976000000004,128.6359062,1602.0
1096,목련,어린이공원,경상남도 창원시 의창구 도계동 305-4,35.26064852,128.633599,1592.0
1097,석동1공원,소공원,경상남도 창원시 진해구 석동 551-2,35.160045000000004,128.694604,747.0
1098,자은1공원,어린이공원,경상남도 창원시 진해구 석동 216,35.155969,128.7017609,1684.0
1099,석동공원,어린이공원,경상남도 창원시 진해구 석동 90-4,35.151136,128.70395200000002,1950.0
1100,풍호3공원,어린이공원,경상남도 창원시 진해구 풍호동 76-2,35.136315,128.7120063,1646.0
1101,풍호2공원,어린이공원,경상남도 창원시 진해구 풍호동 802,35.136967999999996,128.707537,1500.0
1102,이동2공원,어린이공원,경상남도 창원시 진해구 이동 622-9,35.14983,128.692327,1746.0
1103,이동1공원,어린이공원,경상남도 창원시 진해구 이동 614-5,35.15013512,128.695299,1796.0
1104,사림천,어린이공원,경상남도 창원시 의창구 사림동 72-1,35.24428613,128.683085,1253.0
1105,소계,체육공원,경상남도 창원시 의창구 소계동 778,35.26055302,128.5954719,36747.0
1106,도계,체육공원,경상남도 창원시 의창구 도계동 378-4,35.258041999999996,128.64214009999998,37703.0
1107,일동지구 제2호,소공원,경상남도 창원시 의창구 대산면 일동리 921,35.366446,128.69364099999999,400.0
1108,감계1호,소공원,경상남도 창원시 의창구 북면 감계리 278-1,35.297211,128.5934915,1448.0
1109,반계,소공원,경상남도 창원시 의창구 팔룡동 214-1,35.254689,128.605252,1591.0
1110,제198호,소공원,경상남도 창원시 의창구 명서동 26,35.251591,128.6421044,8693.0
1111,무동1호,근린공원,경상남도 창원시 의창구 북면 무동리 220-1,35.316866999999995,128.58643700000002,10352.0
1112,감계4호,근린공원,경상남도 창원시 의창구 북면 감계리 738-1,35.30305444,128.58660659999998,19480.0
1113,감계3호,근린공원,경상남도 창원시 의창구 북면 감계리 237-1,35.30072,128.5940869,13147.0
1114,가술공원,근린공원,경상남도 창원시 의창구 대산면 가술리 699-1,35.33397174,128.6987858,14220.0
1115,평산,근린공원,경상남도 창원시 의창구 팔용동 72-1,35.251368,128.615841,10778.0
1116,남산,근린공원,경상남도 창원시 의창구 서상동134-1,35.25876199,128.61831899999999,171000.0
1117,토월,근린공원,"경상남도 창원시 의창구 토월동, 용동",35.234708000000005,128.69521,591693.0
1118,용지,근린공원,"경상남도 창원시 의창구 용지, 신월동",35.230562,128.68463799999998,325000.0
1119,잎새길공원(어린이공원34),어린이공원,경상남도 창원시 진해구 용원동 1341-3,35.090396999999996,128.815032,4795.0
1120,가람공원(어린이공원33),어린이공원,경상남도 창원시 진해구 용원동 1339-4,35.087521,128.813516,3025.0
1121,물방울공원(어린이공원32),어린이공원,경상남도 창원시 진해구 용원동 1338-4,35.086929999999995,128.810147,5125.0
1122,이슬공원(어린이공원31),어린이공원,경상남도 창원시 진해구 용원동 1337-4,35.086878000000006,128.80518600000002,5625.0
1123,망개공원(어린이공원30),어린이공원,경상남도 창원시 진해구 용원동 1336-2,35.08909293,128.80076780000002,6542.0
1124,모람공원(근린공원17),근린공원,경상남도 창원시 진해구 용원동 1353-5,35.087483,128.822887,22950.0
1125,제1어린이공원,어린이공원,경상남도 창원시 진해구 남문동 1083,35.109724,128.747389,1501.0
1126,남양공원,어린이공원,경상남도 창원시 진해구 남양동 378-2,35.12229292,128.7848394,4906.0
1127,자은공원,어린이공원,경상남도 창원시 진해구 자은동 834-7,35.147240999999994,128.710183,1533.0
